
LIGAS ENCONTRADAS
======================================================================
ID: 832 | Coupe de la Ligue | País: Algeria
ID: 837 | Rock Cup | País: Gibraltar
ID: 838 | Super Cup | País: Jordan
ID: 840 | Taça Revelação U23 | País: Portugal
ID: 841 | QFA Cup | País: Qatar
ID: 843 | Copa Verde | País: Brazil
ID: 844 | Ligue 1 | País: Congo
ID: 845 | GFA League | País: Gambia
ID: 847 | Premier League | País: Eswatini
ID: 849 | Baltic Cup | País: World
ID: 863 | Cup | País: Jordan
ID: 881 | Olympics Men - Qualification Concacaf | País: World
ID: 882 | Olympics Women - Qualification Asia | País: World
ID: 885 | Campeones Cup | País: World
ID: 475 | Paulista - A1 | País: Brazil
ID: 476 | Paulista - A2 | País: Brazil
ID: 477 | Gaúcho - 1 | País: Brazil
ID: 478 | Gaúcho - 2 | País: Brazil
ID: 479 | Canadian Premier League | País: Canada
ID: 483 | Copa de la Superliga | País: Argentina
ID: 500 | FA Cup | País: Malaysia
ID: 532 | AFC U23 Asian Cup | País: World
ID: 536 | CONCACAF Nations League | País: World
ID: 538 | Africa Cup of Nations U20 | País: World
ID: 540 | CONMEBOL Libertadores U20 | País: World
ID: 541 | CONMEBOL Recopa | País: World
ID: 542 | Iraqi League | País: Iraq
ID: 548 | Super Cup | País: Japan
ID: 549 | Damallsvenskan | País: Sweden
ID: 558 | Supercopa | País: Peru
ID: 637 | V.League 2 | País: Vietnam
ID: 639 | Super Cup | País: Iceland
ID: 640 | Kansallinen Liiga | País: Finland
ID: 641 | NWSL Women - Challenge Cup | País: USA
ID: 643 | 3. liga - Bratislava | País: Slovakia
ID: 644 | 3. liga - West | País: Slovakia
ID: 645 | 3. liga - East | País: Slovakia
ID: 646 | 3. liga - Center | País: Slovakia
ID: 647 | Lao League | País: Laos
ID: 648 | Tasmania NPL | País: Australia
ID: 649 | Supreme Division Women | País: Russia
ID: 650 | Second League - Group 3 | País: Russia
ID: 651 | Second League - Group 1 | País: Russia
ID: 652 | Second League - Group 2 | País: Russia
ID: 653 | Second League - Group 4 | País: Russia
ID: 654 | Super Cup | País: Armenia
ID: 656 | Super Cup | País: Bulgaria
ID: 657 | Cup | País: Estonia
ID: 658 | Cup | País: Latvia
ID: 659 | Super Cup | País: Israel
ID: 660 | WK-League | País: South-Korea
ID: 661 | Cup | País: Lithuania
ID: 662 | Copa por México | País: Mexico
ID: 663 | Super Cup | País: Russia
ID: 666 | Friendlies Women | País: World
ID: 667 | Friendlies Clubs | País: World
ID: 668 | 1. Liga U19 | País: Czech-Republic
ID: 669 | 1. Liga Women | País: Czech-Republic
ID: 670 | Community Shield Women | País: England
ID: 671 | Úrvalsdeild Women | País: Iceland
ID: 672 | David Kipiani Cup | País: Georgia
ID: 673 | Liga MX Femenil | País: Mexico
ID: 674 | Cupa | País: Moldova
ID: 675 | U21 Divisie 1 | País: Netherlands
ID: 676 | Central Youth League | País: Poland
ID: 678 | Super Cup | País: Ukraine
ID: 679 | U21 League | País: Ukraine
ID: 680 | Cup | País: Slovakia
ID: 681 | Campeonato de Portugal Prio - Group E | País: Portugal
ID: 682 | Campeonato de Portugal Prio - Group F | País: Portugal
ID: 683 | Campeonato de Portugal Prio - Group G | País: Portugal
ID: 684 | Campeonato de Portugal Prio - Group H | País: Portugal
ID: 685 | 3. liga - CFL B | País: Czech-Republic
ID: 686 | 4. liga - Divizie F | País: Czech-Republic
ID: 687 | Regionalliga - Tirol | País: Austria
ID: 688 | Regionalliga - Salzburg | País: Austria
ID: 689 | Third Amateur Division - ACFF A | País: Belgium
ID: 690 | Third Amateur Division - ACFF B | País: Belgium
ID: 691 | Provincial - Brabant ACFF | País: Belgium
ID: 692 | Primera División RFEF - Group 5 | País: Spain
ID: 693 | Gamma Ethniki - Group 9 | País: Greece
ID: 694 | Gamma Ethniki - Group 10 | País: Greece
ID: 695 | U18 Premier League - North | País: England
ID: 696 | U18 Premier League - South | País: England
ID: 697 | WSL Cup | País: England
ID: 699 | Women's Championship | País: England
ID: 700 | Kakkosen Cup | País: Finland
ID: 701 | Liga Revelação U23 | País: Portugal
ID: 702 | Premier League 2 Division One | País: England
ID: 703 | Professional Development League | País: England
ID: 704 | Coppa Italia Primavera | País: Italy
ID: 705 | Campionato Primavera - 1 | País: Italy
ID: 706 | Campionato Primavera - 2 | País: Italy
ID: 707 | Cup | País: Albania
ID: 708 | Super Cup | País: Albania
ID: 709 | Cup | País: Armenia
ID: 710 | Nacional B | País: Bolivia
ID: 711 | Segunda División | País: Chile
ID: 712 | Liga Femenina | País: Colombia
ID: 713 | Superliga | País: Colombia
ID: 715 | DFB Junioren Pokal | País: Germany
ID: 717 | I-League - 2nd Division | País: India
ID: 719 | Super Cup | País: Kuwait
ID: 720 | Emir Cup | País: Kuwait
ID: 721 | Cup | País: Luxembourg
ID: 722 | Liga Premier Serie A | País: Mexico
ID: 723 | Cup | País: Montenegro
ID: 724 | U18 Divisie 1 | País: Netherlands
ID: 726 | Sultan Cup | País: Oman
ID: 727 | Super Cup | País: Poland
ID: 728 | Liga 1 Feminin | País: Romania
ID: 729 | Coppa Titano | País: San-Marino
ID: 730 | Football League - Highland League | País: Scotland
ID: 731 | Football League - Lowland League | País: Scotland
ID: 732 | Cup | País: Serbia
ID: 733 | I Liga - Women | País: Slovakia
ID: 734 | Diski Challenge | País: South-Africa
ID: 735 | Copa Federacion | País: Spain
ID: 737 | Svenska Cupen - Women | País: Sweden
ID: 738 | League Cup | País: Wales
ID: 739 | AXA Women’s Super League | País: Switzerland
ID: 740 | Brasileiro U20 A | País: Brazil
ID: 741 | Brasileiro de Aspirantes | País: Brazil
ID: 742 | Copa Paulista | País: Brazil
ID: 744 | Oberliga - Schleswig-Holstein | País: Germany
ID: 745 | Oberliga - Hamburg | País: Germany
ID: 746 | Oberliga - Mittelrhein | País: Germany
ID: 747 | Oberliga - Westfalen | País: Germany
ID: 748 | Oberliga - Niedersachsen | País: Germany
ID: 749 | Oberliga - Bremen | País: Germany
ID: 750 | Oberliga - Hessen | País: Germany
ID: 751 | Oberliga - Niederrhein | País: Germany
ID: 752 | Oberliga - Rheinland-Pfalz / Saar | País: Germany
ID: 753 | Oberliga - Baden-Württemberg | País: Germany
ID: 754 | Oberliga - Nordost-Nord | País: Germany
ID: 755 | Oberliga - Nordost-Süd | País: Germany
ID: 756 | Cup | País: Macedonia
ID: 757 | Irish Cup | País: Northern-Ireland
ID: 758 | Premier Division | País: Gibraltar
ID: 759 | Liga Mayor | País: Dominican-Republic
ID: 760 | LFA First Division | País: Liberia
ID: 761 | Cup | País: Liechtenstein
ID: 762 | Premier League | País: Mauritania
ID: 763 | Mauritian League | País: Mauritius
ID: 764 | Premier League | País: Mongolia
ID: 765 | PFL | País: Philippines
ID: 767 | CONCACAF League | País: World
ID: 771 | COSAFA U20 Championship | País: World
ID: 774 | 3. Division - Girone 1 | País: Norway
ID: 775 | 3. Division - Girone 2 | País: Norway
ID: 776 | 3. Division - Girone 3 | País: Norway
ID: 777 | 3. Division - Girone 4 | País: Norway
ID: 778 | 3. Division - Girone 5 | País: Norway
ID: 779 | 3. Division - Girone 6 | País: Norway
ID: 780 | III Liga - Group 1 | País: Poland
ID: 781 | III Liga - Group 2 | País: Poland
ID: 782 | III Liga - Group 3 | País: Poland
ID: 783 | III Liga - Group 4 | País: Poland
ID: 784 | Liga III - Serie 1 | País: Romania
ID: 785 | Liga III - Serie 2 | País: Romania
ID: 786 | Liga III - Serie 3 | País: Romania
ID: 787 | Liga III - Serie 4 | País: Romania
ID: 788 | Liga III - Serie 5 | País: Romania
ID: 789 | Liga III - Serie 6 | País: Romania
ID: 790 | Liga III - Serie 7 | País: Romania
ID: 791 | Liga III - Serie 8 | País: Romania
ID: 792 | Liga III - Serie 9 | País: Romania
ID: 793 | Liga III - Serie 10 | País: Romania
ID: 794 | 3. SNL - East | País: Slovenia
ID: 795 | 3. SNL - West | País: Slovenia
ID: 796 | 2. Liga Interregional - Group 1 | País: Switzerland
ID: 797 | 2. Liga Interregional - Group 2 | País: Switzerland
ID: 798 | 2. Liga Interregional - Group 3 | País: Switzerland
ID: 799 | 2. Liga Interregional - Group 4 | País: Switzerland
ID: 800 | 2. Liga Interregional - Group 5 | País: Switzerland
ID: 801 | 2. Liga Interregional - Group 6 | País: Switzerland
ID: 802 | Cup | País: Uzbekistan
ID: 562 | Reserve League | País: Belarus
ID: 565 | Liga Primera U20 | País: Nicaragua
ID: 602 | Baiano - 1 | País: Brazil
ID: 603 | Paraibano | País: Brazil
ID: 604 | Catarinense - 1 | País: Brazil
ID: 605 | Paulista - A3 | País: Brazil
ID: 606 | Paranaense - 1 | País: Brazil
ID: 607 | Roraimense | País: Brazil
ID: 608 | Maranhense | País: Brazil
ID: 609 | Cearense - 1 | País: Brazil
ID: 610 | Brasiliense | País: Brazil
ID: 611 | Capixaba | País: Brazil
ID: 612 | Copa do Nordeste | País: Brazil
ID: 614 | Paranaense - 2 | País: Brazil
ID: 615 | Rondoniense | País: Brazil
ID: 616 | Potiguar | País: Brazil
ID: 617 | Copa do Brasil U20 | País: Brazil
ID: 618 | São Paulo Youth Cup | País: Brazil
ID: 619 | Mineiro - 2 | País: Brazil
ID: 621 | Piauiense | País: Brazil
ID: 622 | Pernambucano - 1 | País: Brazil
ID: 623 | Sul-Matogrossense | País: Brazil
ID: 624 | Carioca - 1 | País: Brazil
ID: 626 | Sergipano | País: Brazil
ID: 627 | Paraense | País: Brazil
ID: 628 | Goiano - 1 | País: Brazil
ID: 629 | Mineiro - 1 | País: Brazil
ID: 630 | Matogrossense | País: Brazil
ID: 631 | Tocantinense | País: Brazil
ID: 632 | Supercopa do Brasil | País: Brazil
ID: 636 | Ýokary Liga | País: Turkmenistan
ID: 36 | Africa Cup of Nations - Qualification | País: World
ID: 725 | Toppserien | País: Norway
ID: 736 | Elitettan | País: Sweden
ID: 743 | UEFA Championship - Women | País: World
ID: 865 | Liga 3 | País: Portugal
ID: 866 | MLS All-Star | País: USA
ID: 891 | Coppa Italia Serie C | País: Italy
ID: 868 | Premier League | País: Pakistan
ID: 869 | CECAFA Club Cup | País: World
ID: 870 | Premier League | País: Crimea
ID: 871 | Premier League Cup | País: England
ID: 872 | Liga Premier Serie B | País: Mexico
ID: 873 | Thai Champions Cup | País: Thailand
ID: 874 | Australia Cup | País: Australia
ID: 875 | Segunda División RFEF - Group 1 | País: Spain
ID: 876 | Segunda División RFEF - Group 2 | País: Spain
ID: 877 | Segunda División RFEF - Group 3 | País: Spain
ID: 878 | Segunda División RFEF - Group 4 | País: Spain
ID: 879 | Segunda División RFEF - Group 5 | País: Spain
ID: 883 | Reserve League | País: Netherlands
ID: 884 | Super Cup | País: San-Marino
ID: 887 | Second League | País: Egypt
ID: 888 | Second League - Group B | País: Egypt
ID: 889 | Second League - Group C | País: Egypt
ID: 890 | U20 Elite League | País: World
ID: 892 | Coppa Italia Serie D | País: Italy
ID: 867 | Copa Paulino Alcantara | País: Philippines
ID: 895 | League Cup | País: Egypt
ID: 896 | Super Cup | País: United-Arab-Emirates
ID: 898 | League Cup | País: Thailand
ID: 902 | Algarve Cup | País: World
ID: 903 | The Atlantic Cup | País: World
ID: 905 | Super Cup | País: Iran
ID: 812 | Super Cup | País: Belarus
ID: 814 | Reykjavik Cup | País: Iceland
ID: 815 | Fotbolti.net Cup A | País: Iceland
ID: 818 | Super Cup | País: Kazakhstan
ID: 823 | Nasjonal U19 Champions League | País: Norway
ID: 824 | Emir Cup | País: Qatar
ID: 825 | Qatar Cup | País: Qatar
ID: 826 | Super Cup | País: Saudi-Arabia
ID: 831 | Super Cup | País: Vietnam
ID: 833 | Queensland Premier League | País: Australia
ID: 834 | South Australia State League 1 | País: Australia
ID: 835 | New South Wales NPL 2 | País: Australia
ID: 836 | Victoria NPL 2 | País: Australia
ID: 839 | Super Cup | País: Lithuania
ID: 842 | Super Copa | País: Uruguay
ID: 846 | Somali Premier League | País: Somalia
ID: 848 | UEFA Europa Conference League | País: World
ID: 851 | Carioca A2 | País: Brazil
ID: 852 | Super Cup | País: Cyprus
ID: 853 | Supercopa de Ecuador | País: Ecuador
ID: 854 | WE League | País: Japan
ID: 855 | Dhivehi Premier League | País: Maldives
ID: 856 | CONCACAF Caribbean Club Championship | País: World
ID: 857 | Campeón de Campeones | País: Mexico
ID: 858 | CONCACAF Gold Cup - Qualification | País: World
ID: 859 | COSAFA Cup | País: World
ID: 860 | Arab Cup | País: World
ID: 861 | U20 League | País: Mexico
ID: 862 | 3. Division | País: Denmark
ID: 864 | Supercopa | País: Costa-Rica
ID: 910 | Youth Viareggio Cup | País: World
ID: 909 | MLS Next Pro | País: USA
ID: 911 | Southeast Asian Games | País: World
ID: 912 | CONCACAF Women U17 | País: World
ID: 913 | CONMEBOL - UEFA Finalissima | País: World
ID: 914 | Tournoi Maurice Revello | País: World
ID: 915 | 1. Division Women | País: Norway
ID: 916 | Kirin Cup | País: World
ID: 917 | Copa Ecuador | País: Ecuador
ID: 918 | UEFA U19 Championship - Women | País: World
ID: 919 | Mediterranean Games | País: World
ID: 920 | World Cup - U20 - Women | País: World
ID: 921 | UEFA U17 Championship | País: World
ID: 922 | Africa Cup of Nations - Women | País: World
ID: 923 | League 1 Ontario | País: Canada
ID: 924 | Piala Presiden | País: Indonesia
ID: 926 | Copa America Femenina | País: World
ID: 927 | World Cup - Women - Qualification Concacaf | País: World
ID: 928 | ASEAN Championship U19 | País: World
ID: 929 | League Two | País: China
ID: 930 | Copa Uruguay | País: Uruguay
ID: 931 | Non League Premier - Southern Central | País: England
ID: 932 | Non League Div One - Northern East | País: England
ID: 933 | Non League Div One - Southern Central | País: England
ID: 934 | Arab Championship - U20 | País: World
ID: 935 | Diski Shield | País: South-Africa
ID: 936 | Catarinense - 2 | País: Brazil
ID: 937 | Emirates Cup | País: World
ID: 938 | Oberliga - Bayern Nord | País: Germany
ID: 939 | Oberliga - Bayern Süd | País: Germany
ID: 940 | COTIF Tournament | País: World
ID: 941 | Islamic Solidarity Games | País: World
ID: 886 | UEFA U17 Championship - Qualification | País: World
ID: 893 | UEFA U19 Championship - Qualification | País: World
ID: 894 | Asian Cup Women - Qualification | País: World
ID: 897 | Asian Cup Women | País: World
ID: 899 | League Cup | País: Finland
ID: 900 | Tipsport Malta Cup | País: World
ID: 901 | Ykköscup | País: Finland
ID: 904 | SheBelieves Cup | País: World
ID: 906 | Reserve League | País: Argentina
ID: 907 | Primera Division | País: Cuba
ID: 908 | ASEAN Championship U23 | País: World
ID: 986 | Non League Div One - Play-offs | País: England
ID: 987 | U18 Premier League - Championship | País: England
ID: 988 | Oberliga - Promotion Round | País: Germany
ID: 989 | Oberliga - Relegation Round | País: Germany
ID: 990 | Gamma Ethniki - Promotion Group | País: Greece
ID: 991 | Campeonato de Portugal Prio - Promotion Round | País: Portugal
ID: 992 | Football League - Championship | País: Scotland
ID: 993 | Non League Premier - Isthmian - Play-offs | País: England
ID: 994 | Non League Premier - Northern - Play-offs | País: England
ID: 995 | Non League Premier - Southern South - Play-offs | País: England
ID: 996 | Non League Premier - Southern Central - Play-offs | País: England
ID: 997 | Serie D - Promotion - Play-offs | País: Italy
ID: 998 | Serie D - Relegation - Play-offs | País: Italy
ID: 999 | Serie D - Championship Round | País: Italy
ID: 1000 | Segunda División RFEF - Play-offs | País: Spain
ID: 1002 | Regionalliga - Promotion Play-offs | País: Germany
ID: 1003 | Regionalliga - Relegation Round | País: Germany
ID: 1004 | Derde Divisie - Relegation Round | País: Netherlands
ID: 1005 | 1. Liga Classic - Play-offs | País: Switzerland
ID: 1006 | Primera División RFEF - Play Offs | País: Spain
ID: 1007 | 3. Lig - Play-offs | País: Turkey
ID: 1009 | Liga III - Play-offs | País: Romania
ID: 1010 | 3. liga - Promotion Play-off | País: Czech-Republic
ID: 1011 | Second Amateur Division - Play-offs  | País: Belgium
ID: 1014 | Second League - Play-offs | País: Egypt
ID: 1016 | CAC Games | País: World
ID: 944 | Super Cup | País: Oman
ID: 945 | International Champions Cup - Women | País: World
ID: 946 | Second NL | País: Croatia
ID: 947 | DFB Pokal - Women | País: Germany
ID: 948 | 1a Divisão - Women | País: Portugal
ID: 949 | CONMEBOL Libertadores Femenina | País: World
ID: 950 | World Cup - U17 - Women | País: World
ID: 951 | South American Youth Games | País: World
ID: 952 | AFC U23 Asian Cup - Qualification | País: World
ID: 953 | Africa U23 Cup of Nations - Qualification | País: World
ID: 954 | National League - Central | País: New-Zealand
ID: 955 | National League - National | País: New-Zealand
ID: 956 | National League - Northern | País: New-Zealand
ID: 957 | National League - Southern | País: New-Zealand
ID: 958 | Copa Costa Rica | País: Costa-Rica
ID: 959 | Cup | País: Singapore
ID: 961 | Supercopa | País: Paraguay
ID: 962 | Premier League | País: Lesotho
ID: 966 | Cup | País: Ghana
ID: 967 | Cup | País: Lebanon
ID: 968 | Championnat D1 | País: Gabon
ID: 971 | Shield Cup | País: Kenya
ID: 975 | Serie C - Relegation - Play-offs | País: Italy
ID: 976 | Serie C - Promotion - Play-offs | País: Italy
ID: 974 | Serie C - Supercoppa Lega Finals | País: Italy
ID: 977 | Tercera División RFEF - Promotion - Play-offs | País: Spain
ID: 978 | 2nd Division - Play-offs | País: Albania
ID: 979 | Provincial - Play-offs VV | País: Belgium
ID: 980 | Provincial - Play-offs ACFF | País: Belgium
ID: 981 | Third Amateur Division - Play-offs | País: Belgium
ID: 982 | Denmark Series - Promotion Round | País: Denmark
ID: 983 | Denmark Series - Relegation Round | País: Denmark
ID: 984 | National League - North - Play-offs | País: England
ID: 985 | National League - South - Play-offs | País: England
ID: 1031 | Premier League | País: Bhutan
ID: 1032 | Copa de la Liga Profesional | País: Argentina
ID: 1033 | Ekstraliga Women | País: Poland
ID: 1034 | 2. Frauen Bundesliga | País: Germany
ID: 1035 | Copa Rio | País: Brazil
ID: 1036 | Copa Santa Catarina | País: Brazil
ID: 1037 | Paraibano 2 | País: Brazil
ID: 1038 | King's Cup | País: World
ID: 1039 | Premier League International Cup | País: World
ID: 1040 | UEFA Nations League - Women | País: World
ID: 1041 | Júniores U19 | País: Portugal
ID: 1042 | Super Cup | País: Gibraltar
ID: 1043 | African Football League | País: World
ID: 1044 | Erste Liga Cup | País: Switzerland
ID: 1045 | Pan American Games | País: World
ID: 1048 | Premier Division | País: Antigua-And-Barbuda
ID: 1049 | King's Cup | País: Bahrain
ID: 1050 | Super Cup | País: Malta
ID: 1052 | Kakkonen - Play-offs | País: Finland
ID: 1053 | Division 2 - Play-offs | País: Sweden
ID: 1054 | 2. Division - Play-offs | País: Norway
ID: 1055 | Ettan - Relegation Round | País: Sweden
ID: 1056 | National League - Championship - Final | País: New-Zealand
ID: 1058 | Supercopa Femenina | País: Spain
ID: 1061 | Second League A - Spring Season Gold | País: Russia
ID: 1064 | Second League A - Spring Season Silver | País: Russia
ID: 1065 | U19 League | País: Ukraine
ID: 1068 | FA Youth Cup | País: England
ID: 1072 | All Africa Games | País: World
ID: 1074 | SWPL Cup | País: Scotland
ID: 880 | World Cup - Women - Qualification Europe | País: World
ID: 1078 | SWF Scottish Cup | País: Scotland
ID: 1079 | Yemeni League | País: Yemen
ID: 1080 | Premier Division | País: Grenada
ID: 1084 | Championnat National | País: Togo
ID: 1099 | Gamma Ethniki - Relegation Play-offs | País: Greece
ID: 1109 | Super Cup | País: Bahrain
ID: 1111 | NB III - Promotion Play-offs | País: Hungary
ID: 1121 | Second League A - Promotion Play-offs | País: Russia
ID: 1008 | CAFA Nations Cup | País: World
ID: 1012 | AFC U17 Asian Cup | País: World
ID: 1013 | All-Island Cup - Women | País: World
ID: 1015 | CAF U23 Cup of Nations | País: World
ID: 1017 | U23 League | País: Mexico
ID: 1018 | Federation Cup | País: Lebanon
ID: 1019 | Charity Shield | País: Northern-Ireland
ID: 1020 | Calcutta Premier Division | País: India
ID: 1021 | Super Cup | País: Croatia
ID: 1022 | Premier League - Summer Series | País: England
ID: 1023 | NB III - Southeast | País: Hungary
ID: 1024 | UEFA - CONMEBOL - Club Challenge | País: World
ID: 1025 | Second League A - Division A Gold | País: Russia
ID: 1026 | Second League A - Division A Silver | País: Russia
ID: 1027 | 3. Lig - Group 4 | País: Turkey
ID: 1028 | CONCACAF Central American Cup | País: World
ID: 1029 | National 3 - Group G | País: France
ID: 1030 | Goiano - 2 | País: Brazil
ID: 850 | UEFA U21 Championship - Qualification | País: World
ID: 960 | Euro Championship - Qualification | País: World
ID: 963 | CONCACAF U17 | País: World
ID: 964 | Copa de la División Profesional | País: Bolivia
ID: 965 | AFC U20 Asian Cup | País: World
ID: 969 | Primeira Divisão | País: Macao
ID: 970 | CONMEBOL - U17 | País: World
ID: 972 | Super Cup | País: China
ID: 973 | CAF Cup of Nations - U17 | País: World
ID: 1001 | CONCACAF Women U20 | País: World
ID: 1046 | CONCACAF Gold Cup - Qualification - Women | País: World
ID: 1047 | Olympics Women - Qualification CAF | País: World
ID: 1051 | HKPL Cup | País: Hong-Kong
ID: 1057 | CONCACAF Gold Cup - Women | País: World
ID: 1059 | Recopa Catarinense | País: Brazil
ID: 1060 | CONMEBOL - Pre-Olympic Tournament | País: World
ID: 1062 | Paulista - A4 | País: Brazil
ID: 1063 | Copa Alagoas | País: Brazil
ID: 1066 | CONCACAF U20 - Qualification | País: World
ID: 1067 | Torneo Promocional Amateur | País: Argentina
ID: 1069 | Goiano U20 | País: Brazil
ID: 1070 | AFC U20 Asian Cup - Women | País: World
ID: 1071 | Paranaense U20 | País: Brazil
ID: 1073 | Baiano U20 | País: Brazil
ID: 1075 | Pro League A | País: Uzbekistan
ID: 1076 | Catarinense U20 | País: Brazil
ID: 1077 | WAFF Championship U23 | País: World
ID: 1081 | CONMEBOL - U17 Femenino | País: World
ID: 1082 | Copa Rio U20 | País: Brazil
ID: 1085 | CONMEBOL U20 Femenino | País: World
ID: 1086 | Paulista - U20 | País: Brazil
ID: 1087 | Ykkösliiga | País: Finland
ID: 1088 | Pernambucano - U20 | País: Brazil
ID: 1089 | UAE-Qatar - Super Shield | País: World
ID: 1090 | NNSW League 1 | País: Australia
ID: 1091 | Tasmania Northern Championship | País: Australia
ID: 1092 | Capital Territory NPL 2 | País: Australia
ID: 1093 | Tasmania Southern Championship | País: Australia
ID: 1094 | Western Australia State League 1 | País: Australia
ID: 1095 | USL League One Cup | País: USA
ID: 1096 | Matogrossense 2 | País: Brazil
ID: 1097 | Copa Espírito Santo | País: Brazil
ID: 1098 | Paulista Série B | País: Brazil
ID: 1100 | Brasiliense U20 | País: Brazil
ID: 1101 | AFC U17 Asian Cup - Women | País: World
ID: 1102 | UEFA U17 Championship - Women | País: World
ID: 1103 | Premiership Women | País: Northern-Ireland
ID: 1104 | Liga 3 | País: Georgia
ID: 1105 | Olympics - Intercontinental Play-offs | País: World
ID: 1106 | Carioca C | País: Brazil
ID: 1107 | Mineiro U20 | País: Brazil
ID: 1108 | Sergipano U20 | País: Brazil
ID: 1110 | Alagoano U20 | País: Brazil
ID: 1112 | Cearense U20 | País: Brazil
ID: 1113 | Copa Venezuela | País: Venezuela
ID: 1114 | Carioca U20 | País: Brazil
ID: 1115 | Paraense A3 | País: Brazil
ID: 1116 | WPSL | País: USA
ID: 1117 | USL W League | País: USA
ID: 1118 | NPSL | País: USA
ID: 1119 | NWSL - Liga MXF Summer Cup | País: USA
ID: 1120 | Paraibano U20 | País: Brazil
ID: 1122 | OFC U19 Championship | País: World
ID: 1123 | UAE-Qatar - Super Cup | País: World
ID: 1124 | Cearense - 3 | País: Brazil
ID: 1125 | Pernambucano - 2 | País: Brazil
ID: 1126 | Esiliiga B | País: Estonia
ID: 1127 | Chatham Cup | País: New-Zealand
ID: 1128 | Brasileiro U17 | País: Brazil
ID: 1129 | ASEAN Club Championship | País: World
ID: 1190 | Super Cup Women | País: Netherlands
ID: 1130 | USL Super League | País: USA
ID: 1131 | Super Cup | País: Mongolia
ID: 1132 | AFC Challenge League | País: World
ID: 1133 | Goiano - 3 | País: Brazil
ID: 1134 | Amazonense - 2 | País: Brazil
ID: 1135 | Sergipano - 2 | País: Brazil
ID: 1136 | CONCACAF W Champions Cup | País: World
ID: 1137 | Supercup der Frauen | País: Germany
ID: 1138 | Paranaense - 3 | País: Brazil
ID: 1139 | Potiguar - U20 | País: Brazil
ID: 1140 | AFC Women's Champions League | País: World
ID: 1141 | Brasiliense B | País: Brazil
ID: 1142 | Mineiro - 3 | País: Brazil
ID: 1143 | Estadual Junior U20 | País: Brazil
ID: 1144 | Super Cup | País: Ghana
ID: 1168 | FIFA Intercontinental Cup | País: World
ID: 1145 | Paraense B1 | País: Brazil
ID: 1146 | Alagoano - 2 | País: Brazil
ID: 1148 | Maranhense - 2 | País: Brazil
ID: 1149 | Potiguar - 2 | País: Brazil
ID: 1150 | Gaúcho - 3 | País: Brazil
ID: 1151 | Pernambucano - 3 | País: Brazil
ID: 1152 | U19 Divisie 1 | País: Netherlands
ID: 1153 | AFC U20 Asian Cup - Qualification | País: World
ID: 1154 | Catarinense - 3 | País: Brazil
ID: 1155 | Carioca B2 | País: Brazil
ID: 1156 | National League Cup | País: England
ID: 1157 | Paraense U20 | País: Brazil
ID: 1158 | Copa Gaúcha | País: Brazil
ID: 1159 | CECAFA U20 Championship | País: World
ID: 1160 | Sapling Cup | País: Hong-Kong
ID: 1161 | AFC U17 Asian Cup - Qualification | País: World
ID: 1162 | AGCFF Gulf Champions League | País: World
ID: 1163 | African Nations Championship - Qualification | País: World
ID: 1164 | CAF Women's Champions League | País: World
ID: 1165 | Copa Fares Lopes | País: Brazil
ID: 1166 | Super Cup | País: Cameroon
ID: 1167 | Recopa | País: Costa-Rica
ID: 1170 | MFL Cup | País: Malaysia
ID: 1171 | Coppa Italia Women | País: Italy
ID: 1173 | Challenge Cup | País: Malta
ID: 1174 | Hun Sen Cup | País: Cambodia
ID: 1178 | Super Copa International | País: Argentina
ID: 1172 | Torneo Amistoso de Verano | País: Bolivia
ID: 1175 | Women's President's Cup | País: Ireland
ID: 1176 | Super Cup | País: Latvia
ID: 1177 | Super Cup | País: Faroe-Islands
ID: 1179 | Copa do Brasil U17 | País: Brazil
ID: 1181 | Supercopa | País: Venezuela
ID: 1182 | Northern Super League | País: Canada
ID: 1183 | Brasileiro U20 B | País: Brazil
ID: 1184 | Copa Grão Pará | País: Brazil
ID: 1185 | 3. liga - Play-offs | País: Slovakia
ID: 1186 | FIFA Club World Cup - Play-In | País: World
ID: 1187 | Copa Nicaragua | País: Nicaragua
ID: 1188 | EAFF E-1 Football Championship - Women | País: World
ID: 1189 | Asean Championship Women | País: World
ID: 1191 | UEFA Europa Cup - Women | País: World
ID: 1192 | Super Cup | País: Angola
ID: 1193 | Super Cup | País: Kenya
ID: 1194 | Super Cup | País: Tunisia
ID: 1195 | Liga E Pare | País: Kosovo
ID: 1196 | Division One League | País: Ghana
ID: 1197 | FA Cup | País: Oman
ID: 1198 | Serie A Cup Women | País: Italy
ID: 1199 | League Cup | País: Hong-Kong
ID: 1200 | Liga MX U21 | País: Mexico
ID: 1201 | IFA Shield | País: India
ID: 1202 | Australian Championship | País: Australia
ID: 1203 | Piauiense - 2 | País: Brazil
ID: 1204 | Rondoniense - 2 | País: Brazil
ID: 1205 | Kings Cup | País: Brazil
ID: 1206 | CONMEBOL Nations League Women | País: World
ID: 1218 | Pro League U23 | País: United-Arab-Emirates
ID: 1221 | Super Cup | País: Bosnia
ID: 1147 | Capixaba B | País: Brazil
ID: 1169 | EAFF E-1 Football Championship - Qualification | País: World
ID: 1180 | Copa LDF | País: Dominican-Republic
ID: 1083 | UEFA Championship - Women - Qualification | País: World
ID: 1207 | CONCACAF Series | País: World
ID: 1208 | Arabian Gulf Cup U23 | País: World
ID: 1209 | Guangdong - Hong Kong Cup | País: Hong-Kong
